date,Conservatives,Labour,Lib Dem,UKIP,Green,SNP,Plaid,Reform,ChangeUK
2025-07-08,17.46,22.73,14.42,,9.33,2.53,1.0,28.94,
2025-07-09,17.57,22.63,14.31,,9.36,2.34,1.0,29.05,
2025-07-10,17.56,22.58,14.33,,9.45,2.36,1.0,29.06,
2025-07-11,17.54,22.55,14.24,,9.59,2.53,1.0,29.06,
2025-07-12,17.48,22.44,14.26,,9.79,2.54,1.0,29.07,
2025-07-13,17.42,22.33,14.29,,10.0,2.55,1.0,29.09,
2025-07-14,17.36,22.22,14.31,,10.21,2.56,1.0,29.1,
2025-07-15,17.33,22.13,14.19,,10.22,2.4,1.0,29.17,
2025-07-16,17.3,22.04,14.07,,10.23,2.24,1.0,29.24,
2025-07-17,17.3,22.1,14.06,,10.05,2.23,1.0,29.28,
2025-07-18,17.29,22.15,14.06,,9.86,2.21,1.0,29.31,
2025-07-19,17.22,22.13,14.06,,9.86,2.38,1.0,29.44,
2025-07-20,17.16,22.1,14.06,,9.85,2.55,1.0,29.57,
2025-07-21,17.09,22.08,14.06,,9.85,2.71,1.0,29.7,
2025-07-22,17.02,22.0,13.98,,9.72,2.78,1.0,29.97,
2025-07-23,16.96,21.92,13.9,,9.59,2.84,1.0,30.25,
2025-07-24,16.98,21.98,13.81,,9.41,2.84,1.0,30.33,
2025-07-25,17.01,22.04,13.72,,9.22,2.84,1.0,30.41,
2025-07-26,17.03,21.94,13.69,,9.21,2.78,1.0,30.41,
2025-07-27,17.05,21.84,13.66,,9.19,2.72,1.0,30.41,
2025-07-28,17.08,21.75,13.64,,9.17,2.66,1.0,30.42,
2025-07-29,17.11,21.63,13.58,,8.96,2.48,1.0,30.49,
2025-07-30,17.14,21.52,13.52,,8.75,2.3,1.0,30.57,
2025-07-31,17.18,21.52,13.52,,8.66,2.3,1.0,30.57,
2025-08-01,17.17,21.45,13.55,,8.64,2.42,1.0,30.51,
2025-08-02,17.17,21.38,13.58,,8.62,2.55,1.0,30.46,
2025-08-03,17.16,21.31,13.62,,8.6,2.68,1.0,30.4,
2025-08-04,17.11,21.22,13.63,,8.91,2.72,1.0,30.26,
2025-08-05,17.08,21.13,13.52,,8.99,2.66,1.0,30.31,
2025-08-06,17.04,21.05,13.41,,9.06,2.59,1.0,30.36,
2025-08-07,17.09,20.98,13.48,,9.15,2.65,1.0,30.28,
2025-08-08,17.15,20.92,13.56,,9.24,2.7,1.0,30.21,
2025-08-09,17.2,20.85,13.64,,9.33,2.76,1.0,30.14,
2025-08-10,17.26,20.79,13.72,,9.42,2.82,1.0,30.06,
2025-08-11,17.31,20.72,13.8,,9.51,2.87,1.0,29.99,
2025-08-12,17.39,20.64,13.69,,9.54,2.88,1.0,30.03,
2025-08-13,17.47,20.55,13.58,,9.56,2.89,1.0,30.07,
2025-08-14,17.55,20.47,13.47,,9.59,2.89,1.0,30.11,
2025-08-15,17.52,20.49,13.52,,9.57,2.86,1.0,30.1,
2025-08-16,17.49,20.52,13.57,,9.54,2.82,1.0,30.1,
2025-08-17,17.46,20.54,13.62,,9.51,2.78,1.0,30.09,
2025-08-18,17.44,20.57,13.67,,9.49,2.75,1.0,30.08,
2025-08-19,17.36,20.56,13.61,,9.4,2.62,1.0,30.19,
2025-08-20,17.26,20.41,13.52,,9.47,2.74,1.0,30.34,
2025-08-21,17.17,20.44,13.6,,9.47,2.76,1.0,30.35,
2025-08-22,17.09,20.48,13.68,,9.46,2.78,1.0,30.37,
2025-08-23,17.01,20.37,13.73,,9.52,2.72,1.0,30.45,
2025-08-24,16.93,20.26,13.78,,9.57,2.66,1.0,30.52,
2025-08-25,16.85,20.15,13.83,,9.62,2.6,1.0,30.6,
2025-08-26,16.77,20.04,13.88,,9.68,2.54,1.0,30.68,
2025-08-27,16.68,19.94,13.75,,9.58,2.31,1.0,30.91,
2025-08-28,16.73,19.99,13.71,,9.43,2.26,1.0,30.98,
2025-08-29,16.77,20.03,13.71,,9.58,2.31,1.0,30.91,
2025-08-30,16.81,20.08,13.71,,9.73,2.37,1.0,30.83,
2025-08-31,16.85,20.13,13.71,,9.88,2.42,1.0,30.76,
2025-09-01,16.89,20.17,13.71,,10.04,2.48,1.0,30.68,
2025-09-02,16.93,20.23,13.6,,10.19,2.33,1.0,30.7,
2025-09-03,16.96,20.29,13.48,,10.35,2.18,1.0,30.72,
2025-09-04,16.99,20.45,13.42,,10.43,2.14,1.0,30.67,
2025-09-05,16.95,20.58,13.31,,10.55,2.15,1.0,30.61,
2025-09-06,16.85,20.57,13.33,,10.73,2.25,1.0,30.57,
2025-09-07,16.75,20.56,13.35,,10.91,2.35,1.0,30.54,
2025-09-08,16.65,20.55,13.37,,11.1,2.44,1.0,30.51,
2025-09-09,16.51,20.45,13.24,,11.18,2.32,1.0,30.68,
2025-09-10,16.38,20.34,13.11,,11.27,2.2,1.0,30.85,
